2313.0,1000.0
2343.0,1000.0
2373.0,-1000.0
2403.0,1000.0
2433.0,-428.0
2463.0,1000.0
2493.0,540.0
2523.0,-142.0
2553.0,285.0
2583.0,1000.0
2613.0,-1000.0
2643.0,0.0
2673.0,428.0
2703.0,-1000.0
2733.0,1000.0
2763.0,1000.0
2793.0,-1000.0
2823.0,714.0
2853.0,-571.0
2883.0,-285.0
2913.0,-840.0
2943.0,0.0
2973.0,571.0
3003.0,-428.0
3033.0,0.0
3063.0,1000.0
3093.0,1000.0
3123.0,-1000.0
3153.0,-1000.0
3183.0,-1000.0
3213.0,285.0
3243.0,-571.0
3273.0,428.0
3303.0,285.0
3333.0,-714.0
3363.0,571.0
3393.0,1000.0
3423.0,-239.0
3453.0,1000.0
3483.0,0.0
3513.0,142.0
3543.0,571.0
3573.0,-1000.0
3603.0,428.0
3633.0,1000.0
3663.0,-571.0
3693.0,1000.0
3723.0,428.0
3753.0,-571.0
3783.0,-142.0
3813.0,0.0
3843.0,-1000.0
3873.0,-571.0
3903.0,-285.0
3933.0,-352.0
3963.0,-1000.0
3993.0,-571.0
4023.0,-1000.0
4053.0,1000.0
4083.0,-428.0
4113.0,-428.0
4143.0,0.0
4173.0,0.0
4203.0,-1000.0
4233.0,-571.0
4263.0,-714.0
4293.0,-1000.0
4323.0,-1000.0
4353.0,371.0
4383.0,0.0
4413.0,-1000.0
4443.0,285.0
4473.0,0.0
4503.0,142.0
4533.0,-428.0
4563.0,1000.0
4593.0,-142.0
4623.0,714.0
4653.0,1000.0
4683.0,1000.0
4713.0,-1000.0
4743.0,1000.0
4773.0,-813.0
4803.0,142.0
4833.0,341.0
4863.0,-1000.0
4893.0,142.0
4923.0,-1000.0
4953.0,-285.0
4983.0,-1000.0
5013.0,1000.0
5043.0,-1000.0
5073.0,1000.0
5103.0,-285.0
5133.0,0.0
5163.0,285.0
5193.0,-1000.0
5223.0,-1000.0
5253.0,-1000.0
5283.0,1000.0
5313.0,1000.0
5343.0,1000.0
5373.0,0.0
5403.0,571.0
5433.0,1000.0
5463.0,142.0
5493.0,-835.0
5523.0,0.0
5553.0,1000.0
5583.0,1000.0
5613.0,479.0
5643.0,1000.0
5673.0,-1000.0
5703.0,285.0
5733.0,1000.0
5763.0,-1000.0
5793.0,1000.0
5823.0,1000.0
5853.0,-285.0
5883.0,-285.0
5913.0,-1000.0
5943.0,-1000.0
5973.0,1000.0
6003.0,-428.0
6033.0,-1000.0
6063.0,-714.0
6093.0,-428.0
6123.0,857.0
6153.0,-1000.0
6183.0,-857.0
6213.0,-142.0
6243.0,1000.0
6273.0,-428.0
6303.0,1000.0
6333.0,1000.0
6363.0,1000.0
6393.0,-1000.0
6423.0,1000.0
6453.0,-1000.0
6483.0,-1000.0
6513.0,1000.0
6543.0,-571.0
6573.0,142.0
6603.0,1000.0
6633.0,-1000.0
6663.0,823.0
6693.0,1000.0
6723.0,-1000.0
6753.0,714.0
6783.0,-531.0
6813.0,1000.0
6843.0,-1000.0
6873.0,571.0
6903.0,-604.0
6933.0,-285.0
6963.0,572.0
6993.0,-428.0
7023.0,-428.0
7053.0,-611.0
7083.0,-1000.0
7113.0,-285.0
7143.0,-1000.0
7173.0,-1000.0
7203.0,1000.0
7233.0,0.0
7263.0,428.0
7293.0,-1000.0
7323.0,-1000.0
7353.0,-1000.0
7383.0,-1000.0
7413.0,857.0
7443.0,-1000.0
7473.0,-1000.0
7503.0,-1000.0
7533.0,-1000.0
7563.0,714.0
7593.0,-714.0
7623.0,-1000.0
7653.0,-1000.0
7683.0,-1000.0
7713.0,-1000.0
7743.0,1000.0
7773.0,1000.0
7803.0,1000.0
7833.0,-865.0
7863.0,1000.0
7893.0,1000.0
7923.0,0.0
7953.0,-1000.0
7983.0,-1000.0
8013.0,-1000.0
8043.0,1000.0
8073.0,-1000.0
8103.0,-1000.0
8133.0,428.0
8163.0,285.0
8193.0,-1000.0
8223.0,1000.0
8253.0,-428.0
8283.0,571.0
8313.0,-428.0
8343.0,-856.0
8373.0,1000.0
8403.0,-1000.0
8433.0,285.0
8463.0,-1000.0
8493.0,1000.0
8523.0,0.0
8553.0,142.0
8583.0,-1000.0
8613.0,1000.0
8643.0,-428.0
8673.0,1000.0
8703.0,-857.0
8733.0,-816.0
8763.0,1000.0
8793.0,-571.0
8823.0,-1000.0
8853.0,857.0
8883.0,-1000.0
8913.0,-1000.0
8943.0,571.0
8973.0,-1000.0
9003.0,857.0
9033.0,-1000.0
9063.0,-1000.0
9093.0,-1000.0
9123.0,-1000.0
9153.0,-1000.0
9183.0,714.0
9213.0,714.0
9243.0,-1000.0
9273.0,571.0
9303.0,857.0
9333.0,-714.0
9363.0,714.0
9393.0,-428.0
9423.0,1000.0
9453.0,-1000.0
9483.0,285.0
9513.0,142.0
9543.0,1000.0
9573.0,-1000.0
9603.0,714.0
9633.0,-714.0
9663.0,-1000.0
9693.0,-1000.0
9723.0,-428.0
9753.0,-1000.0
9783.0,1000.0
9813.0,-857.0
9843.0,-142.0
9873.0,-1000.0
9903.0,857.0
9933.0,-1000.0
9963.0,-1000.0
9993.0,857.0
10023.0,-285.0
10053.0,428.0
10083.0,-285.0
10113.0,-1000.0
10143.0,-1000.0
10173.0,-333.0
10203.0,1000.0
10233.0,1000.0
10263.0,428.0
10293.0,1000.0
10323.0,714.0
10353.0,142.0
10383.0,0.0
10413.0,-843.0
10443.0,1000.0
10473.0,285.0
10503.0,1000.0
10533.0,-1000.0
10563.0,1000.0
10593.0,1000.0
10623.0,287.0
10653.0,428.0
10683.0,428.0
10713.0,-1000.0
10743.0,-428.0
10773.0,1000.0
10803.0,-857.0
10833.0,142.0
10863.0,523.0
10893.0,-1000.0
10923.0,1000.0
10953.0,-1000.0
10983.0,-428.0
11013.0,-1000.0
11043.0,859.0
11073.0,-428.0
11103.0,-872.0
11133.0,-284.0
11163.0,-142.0
11193.0,1000.0
11223.0,-284.0
11253.0,857.0
11283.0,1000.0
11313.0,1000.0
11343.0,1000.0
11373.0,-1000.0
11403.0,-1000.0
11433.0,-1000.0
11463.0,-1000.0
11493.0,-1000.0
11523.0,1000.0
11553.0,285.0
11583.0,-857.0
11613.0,285.0
11643.0,1000.0
11673.0,1000.0
11703.0,142.0
11733.0,-285.0
11763.0,1000.0
11793.0,1000.0
11823.0,285.0
11853.0,1000.0
11883.0,1000.0
11913.0,-1000.0
11943.0,533.0
11973.0,-864.0
12003.0,-142.0
12033.0,285.0
12063.0,-285.0
12093.0,-873.0
12123.0,-1000.0
12153.0,-1000.0
12183.0,1000.0
12213.0,-1000.0
12243.0,-1000.0
12273.0,1000.0
12303.0,571.0
12333.0,142.0
12363.0,1000.0
12393.0,-1000.0
12423.0,142.0
12453.0,-714.0
12483.0,-599.0
12513.0,-142.0
12543.0,428.0
12573.0,-857.0
12603.0,1000.0
12633.0,-142.0
12663.0,-571.0
12693.0,571.0
12723.0,1000.0
12753.0,857.0
12783.0,0.0
12813.0,571.0
12843.0,-142.0
12873.0,1000.0
12903.0,-1000.0
12933.0,1000.0
12963.0,-1000.0
12993.0,-1000.0
13023.0,854.0
13053.0,-571.0
13083.0,857.0
13113.0,-857.0
13143.0,-609.0
13173.0,-1000.0
13203.0,1000.0
13233.0,-1000.0
13263.0,0.0
13293.0,1000.0
13323.0,1000.0
13353.0,1000.0
13383.0,1000.0
13413.0,1000.0
13443.0,1000.0
13473.0,1000.0
13503.0,1000.0
13533.0,1000.0
13563.0,1000.0
13593.0,1000.0
13623.0,0.0
13653.0,0.0
13683.0,0.0
13713.0,0.0
13743.0,0.0
13773.0,0.0
13803.0,0.0
13833.0,0.0
13863.0,0.0
13893.0,0.0
13923.0,0.0
13953.0,0.0
13983.0,0.0
14013.0,-142.0
14043.0,0.0
14073.0,-285.0
14103.0,285.0
14133.0,-1000.0
14163.0,-1000.0
14193.0,0.0
14223.0,1000.0
14253.0,1000.0
14283.0,1000.0
14313.0,-857.0
14343.0,1000.0
14373.0,-857.0
14403.0,-1000.0
14433.0,428.0
14463.0,-571.0
14493.0,1000.0
14523.0,1000.0
14553.0,-1000.0
14583.0,428.0
14613.0,857.0
14643.0,1000.0
14673.0,-857.0
